Received data from command line argument, length: 921
<<<<<<<<<<<<<<<<  ID: a27737d6ccc5  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -7  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 5.072, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 5.072, -2.636
INFO [ParseReceivedData][1875] oblslot[6]: 1.153, -2.636
INFO [ParseReceivedData][1875] oblslot[6]: 1.153, -3.136
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.238 3.142
INFO [ParseReceivedData][1993] end: -1.347 -4.166 2.009
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.631ms
INFO [HybridAStarPlan][2231] 1_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 48
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.238	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [16]	 x:-2.898	 y:-0.027	 phi:137.553
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.113	 y:0.183	 phi:133.834
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.314	 y:0.406	 phi:130.114
INFO [HybridAStarPlan][2315] traj: [19]	 x:-3.499	 y:0.641	 phi:126.395
INFO [HybridAStarPlan][2315] traj: [20]	 x:-3.669	 y:0.888	 phi:122.676
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.823	 y:1.146	 phi:118.957
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.960	 y:1.413	 phi:115.238
INFO [HybridAStarPlan][2315] traj: [23]	 x:-4.087	 y:1.685	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.960	 y:1.413	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.832	 y:1.141	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.705	 y:0.870	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.578	 y:0.598	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.451	 y:0.326	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.324	 y:0.055	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.196	 y:-0.217	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.069	 y:-0.489	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.942	 y:-0.760	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.815	 y:-1.032	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.687	 y:-1.304	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.560	 y:-1.576	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.433	 y:-1.847	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.306	 y:-2.119	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [38]	 x:-2.179	 y:-2.391	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [39]	 x:-2.051	 y:-2.662	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [40]	 x:-1.924	 y:-2.934	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [41]	 x:-1.797	 y:-3.206	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.670	 y:-3.477	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.543	 y:-3.749	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [44]	 x:-1.415	 y:-4.021	 phi:115.090
INFO [HybridAStarPlan][2315] traj: [45]	 x:-1.347	 y:-4.166	 phi:115.090

