Received data from command line argument, length: 942
<<<<<<<<<<<<<<<<  ID: 58b82c075215  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -7  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.905
INFO [ParseReceivedData][1875] oblslot[6]: 0.561, -2.905
INFO [ParseReceivedData][1875] oblslot[6]: 0.561, -3.405
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.253 3.142
INFO [ParseReceivedData][1993] end: -1.721 -4.354 1.967
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.697ms
INFO [HybridAStarPlan][2231] 1_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 48
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.253	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [16]	 x:-3.369	 y:0.268	 phi:132.131
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.563	 y:0.497	 phi:128.411
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.742	 y:0.738	 phi:124.692
INFO [HybridAStarPlan][2315] traj: [19]	 x:-3.904	 y:0.990	 phi:120.973
INFO [HybridAStarPlan][2315] traj: [20]	 x:-4.050	 y:1.252	 phi:117.254
INFO [HybridAStarPlan][2315] traj: [21]	 x:-4.179	 y:1.523	 phi:113.535
INFO [HybridAStarPlan][2315] traj: [22]	 x:-4.295	 y:1.800	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [23]	 x:-4.179	 y:1.523	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [24]	 x:-4.064	 y:1.246	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.948	 y:0.969	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.832	 y:0.693	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.716	 y:0.416	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.600	 y:0.139	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.485	 y:-0.138	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.369	 y:-0.414	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.253	 y:-0.691	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [32]	 x:-3.137	 y:-0.968	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [33]	 x:-3.022	 y:-1.245	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.906	 y:-1.521	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.790	 y:-1.798	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.674	 y:-2.075	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.559	 y:-2.352	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [38]	 x:-2.443	 y:-2.628	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [39]	 x:-2.327	 y:-2.905	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [40]	 x:-2.211	 y:-3.182	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [41]	 x:-2.095	 y:-3.459	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.980	 y:-3.735	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.864	 y:-4.012	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [44]	 x:-1.748	 y:-4.289	 phi:112.701
INFO [HybridAStarPlan][2315] traj: [45]	 x:-1.721	 y:-4.354	 phi:112.701

