Received data from command line argument, length: 861
<<<<<<<<<<<<<<<<  ID: 426c4153fd75  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -8  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.652
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.652
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.152
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.225 3.142
INFO [ParseReceivedData][1993] end: -1.454 -5.441 2.013
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.856ms
INFO [HybridAStarPlan][2231] 1_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 48
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.225	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.744	 y:-0.603	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.616	 y:-0.874	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.487	 y:-1.146	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.359	 y:-1.417	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.231	 y:-1.688	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [32]	 x:-3.102	 y:-1.959	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.974	 y:-2.230	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.845	 y:-2.501	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.717	 y:-2.772	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.589	 y:-3.044	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.460	 y:-3.315	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [38]	 x:-2.332	 y:-3.586	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [39]	 x:-2.203	 y:-3.857	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [40]	 x:-2.075	 y:-4.128	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [41]	 x:-1.947	 y:-4.399	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.818	 y:-4.670	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.690	 y:-4.942	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [44]	 x:-1.562	 y:-5.213	 phi:115.337
INFO [HybridAStarPlan][2315] traj: [45]	 x:-1.454	 y:-5.441	 phi:115.337

